harga,jumlah_kamar_tidur,jumlah_kamar_mandi,luas_tanah,luas_bangunan,carport,pasokan_listrik,kab/kota,kecamatan,keamanan,taman,jarak_rs_terdekat,jarak_sekolah_terdekat,jarak_tol_terdekat
0.008829464341860905,0.05555555555555556,0.04918032786885246,0.0517932278100581,0.060000000000000005,0.05,0.018276762402088774,1,52,0,0,0.0019315875693782245,0.000943607303715089,0.1670810542018896
0.007899224514870629,0.05555555555555556,0.06557377049180328,0.03376076938489281,0.024,0.05,0.0278503046127067,1,90,1,0,0.0019315875693782245,0.000943607303715089,0.09497762307309796
0.04603905742147195,0.05555555555555556,0.032786885245901634,0.08685634141454619,0.044500000000000005,0.025,0.023063533507397736,1,52,1,1,0.0014425780581432308,0.0010408864071908715,0.1496767777225261
0.0021317375875309166,0.05555555555555556,0.01639344262295082,0.019134441995592066,0.015000000000000001,0.025,0.045256744995648385,1,5,0,0,0.0013203256803344826,0.004445655028843254,0.0974639482844356
0.00040614270846395456,0.027777777777777776,0.01639344262295082,0.0007012622720897616,0.0073,0.025,0.008703220191470844,1,28,0,0,0.0008924423580038632,0.0015272819245697833,0.13227250124316262
0.012085303736326871,0.041666666666666664,0.032786885245901634,0.058104588258865955,0.059800000000000006,0.025,0.018276762402088774,1,90,1,1,0.001809335191569476,0.0016245610280455655,0.06514172053704624
0.001108473777841613,0.027777777777777776,0.032786885245901634,0.0035063113604488078,0.0094,0.025,0.008703220191470844,1,5,0,0,0.0013203256803344826,0.004445655028843254,0.0974639482844356
0.002550345509676541,0.027777777777777776,0.032786885245901634,0.0122219995992787,0.02,0.025,0.013489991296779807,1,90,0,0,0.001809335191569476,0.0016245610280455655,0.06514172053704624
0.0007596338427202595,0.027777777777777776,0.01639344262295082,0.0021037868162692847,0.0115,0.025,0.008703220191470844,1,5,0,0,0.0013203256803344826,0.004445655028843254,0.0974639482844356
0.0008294018297445301,0.013888888888888888,0.032786885245901634,0.0036064916850330597,0.008,0.025,0.008703220191470844,1,5,1,1,0.001809335191569476,0.0006517699932877418,0.08503232222774738
0.005341064990647369,0.05555555555555556,0.04918032786885246,0.058405129232618716,0.0601,0.07500000000000001,0.013489991296779807,1,5,0,0,0.0011369471136213598,0.0005155792484216466,0.07508702138239681
0.006968984687880353,0.08333333333333331,0.0,0.04758565417751953,0.0284,0.07500000000000001,0.018276762402088774,1,19,1,0,0.001198073302525734,0.0010408864071908715,0.08254599701640973
0.006968984687880353,1.0,0.8032786885245902,0.022039671408535362,0.0785,0.025,0.023063533507397736,1,90,0,1,0.0008924423580038632,0.0002626535793846124,0.11984087518647439
0.002294529557254215,0.06944444444444445,0.08196721311475409,0.022640753356040873,0.013600000000000001,0.025,0.008703220191470844,1,83,0,0,0.00026895523117924646,0.0003599326828603948,0.08503232222774738
0.006271304817637645,0.05555555555555556,0.032786885245901634,0.053696653977158885,0.0431,0.05,0.0278503046127067,1,5,0,1,0.0013203256803344826,0.5350058853857602,0.1148682247637991
0.007434104601375491,0.09722222222222221,0.04918032786885246,0.05029052294129433,0.065,0.05,0.03394255874673629,1,90,0,0,0.0020538399471869725,0.000943607303715089,0.11735454997513674
0.058132175172345535,0.041666666666666664,0.06557377049180328,0.10298537367261071,0.08,0.17500000000000002,0.045256744995648385,1,52,1,0,0.0014425780581432308,0.0019163983384729126,0.0974639482844356
0.006968984687880353,0.041666666666666664,0.04918032786885246,0.03325986776197155,0.04,0.05,0.045256744995648385,1,90,1,0,0.0019927137582825983,0.0012354446141424362,0.11611138736946791
0.007899224514870629,0.125,0.1475409836065574,0.090763374073332,0.041,0.2,0.04264577893820713,1,42,1,1,0.0011369471136213598,0.0006517699932877418,0.1894579811039284
0.004317801180958066,0.041666666666666664,0.04918032786885246,0.0182328190743338,0.030000000000000002,0.025,0.014360313315926892,1,19,0,0,0.0013203256803344826,0.0004572117863361771,0.06389855793137741
0.0006247490678066694,0.027777777777777776,0.032786885245901634,0.0021037868162692847,0.0077,0.025,0.008703220191470844,1,5,0,1,0.001198073302525734,0.00425109682189169,0.08503232222774738
0.0004442825413705559,0.027777777777777776,0.01639344262295082,0.0007012622720897616,0.0073,0.025,0.008703220191470844,1,5,0,0,0.0022372185139000957,0.0028502777318404234,0.044007956240676285
0.0008526578254192871,0.013888888888888888,0.032786885245901634,0.003406131035864556,0.0076,0.025,0.008703220191470844,1,5,0,0,0.001809335191569476,0.0015272819245697833,0.047737444057682744
0.0007596338427202595,0.027777777777777776,0.032786885245901634,0.0021037868162692847,0.0115,0.025,0.008703220191470844,1,42,0,1,0.003643120858700702,0.007753144547019855,0.12854301342615615
0.003945705250161955,0.027777777777777776,0.01639344262295082,0.021638950110198358,0.02,0.025,0.013489991296779807,1,19,1,1,0.0014425780581432308,0.0014300028210940008,0.05022376926902039
0.002736393475074596,0.013888888888888888,0.0,0.022240032057703866,0.012,0.07500000000000001,0.05657093124456048,1,19,1,1,0.0001222523778087484,0.00028210940007976885,0.0452511188463451
0.001992201613482375,0.041666666666666664,0.032786885245901634,0.0072129833700661184,0.018000000000000002,0.05,0.023063533507397736,1,19,0,1,0.0009535685469082375,0.0028891893732307366,0.060169070114370955
0.008829464341860905,0.06944444444444445,0.06557377049180328,0.052594670406732116,0.060000000000000005,0.07500000000000001,0.045256744995648385,1,52,0,0,0.0005256852245776181,0.0003793885035555512,0.23421183490800596
0.005341064990647369,0.06944444444444445,0.032786885245901634,0.058405129232618716,0.0325,0.07500000000000001,0.018276762402088774,1,5,1,0,0.001198073302525734,0.0005155792484216466,0.08005967180507209
0.0014805697086377235,0.041666666666666664,0.01639344262295082,0.010719294730514927,0.02,0.025,0.008703220191470844,1,5,0,1,0.0015648304359519793,0.000943607303715089,0.07508702138239681
0.015341143130792838,0.041666666666666664,0.04918032786885246,0.03826888399118413,0.060000000000000005,0.07500000000000001,0.04264577893820713,1,52,1,0,0.0020538399471869725,0.0013327237176182184,0.1720537046245649
0.0004056775885504594,0.027777777777777776,0.01639344262295082,0.0006010819475055097,0.0071,0.025,0.008703220191470844,1,28,0,1,0.0009535685469082375,0.0011381655106666537,0.047737444057682744
0.007201544644627922,0.013888888888888888,0.032786885245901634,0.027048687637747947,0.019,0.1,0.04699738903394255,1,90,0,1,0.0009535685469082375,0.0001848302966039865,0.03779214321233217
0.005573624947394939,0.041666666666666664,0.04918032786885246,0.03826888399118413,0.05,0.025,0.03394255874673629,1,19,0,0,0.0007090637912907406,0.0028891893732307366,0.10492292391844851
0.002271273561579458,0.027777777777777776,0.01639344262295082,0.016629933880985773,0.0105,0.025,0.008703220191470844,1,19,0,0,0.0037653732365094503,0.0010408864071908715,0.057682744903033316
0.00038753791192414907,0.013888888888888888,0.01639344262295082,0.0007012622720897616,0.0073,0.025,0.008703220191470844,1,83,0,0,0.002420597080613218,0.0019163983384729126,0.15216310293386376
0.0007410290461804539,0.041666666666666664,0.06557377049180328,0.0021037868162692847,0.0115,0.025,0.008703220191470844,1,5,1,0,0.0013203256803344826,0.0014300028210940008,0.10492292391844851
0.0004056775885504594,0.027777777777777776,0.01639344262295082,0.0006010819475055097,0.0071,0.025,0.008703220191470844,1,28,0,1,0.0008557666446612387,0.0010214305864957149,0.04276479363500746
0.005806184904142507,0.06944444444444445,0.032786885245901634,0.058405129232618716,0.0325,0.025,0.018276762402088774,1,5,1,0,0.0010758209247169858,0.0005544908898119595,0.12481352560914967
0.0016898736697105357,0.027777777777777776,0.01639344262295082,0.024143458224804647,0.01,0.025,0.008703220191470844,1,42,1,1,0.003826499425413824,0.0004961234277264901,0.14221780208851317
0.00043637550284113854,0.027777777777777776,0.01639344262295082,0.0007012622720897616,0.0073,0.025,0.008703220191470844,1,5,0,1,0.0010758209247169858,0.0004183001449458642,0.06514172053704624
0.0007596338427202595,0.027777777777777776,0.032786885245901634,0.0021037868162692847,0.0115,0.025,0.008703220191470844,1,5,0,1,0.001809335191569476,0.002110956545424478,0.09995027349577323
0.03255057993011294,0.05555555555555556,0.032786885245901634,0.06261270286515729,0.0381,0.07500000000000001,0.05657093124456048,1,52,1,0,0.002420597080613218,0.000535035069116803,0.16210840377921432
0.0006154466695367667,0.027777777777777776,0.032786885245901634,0.0007012622720897616,0.009000000000000001,0.025,0.014360313315926892,1,82,1,0,0.0015648304359519793,0.0012354446141424362,0.26902038786673294
0.001108473777841613,0.027777777777777776,0.032786885245901634,0.0035063113604488078,0.0094,0.025,0.008703220191470844,1,5,0,1,0.0014425780581432308,0.0026946311662791717,0.08751864743908502
0.002127086388395965,0.027777777777777776,0.032786885245901634,0.019134441995592066,0.015000000000000001,0.025,0.008703220191470844,1,5,1,1,0.001809335191569476,0.0013327237176182184,0.1098955743411238
0.00803876048891917,0.05555555555555556,0.04918032786885246,0.043878982167902224,0.0456,0.05,0.04699738903394255,1,19,0,1,0.0005868114134819923,0.0003988443242507077,0.08005967180507209
0.0007828898383950164,0.041666666666666664,0.032786885245901634,0.01322380284512122,0.026500000000000003,0.025,0.014360313315926892,4,12,0,0,0.004865644636788186,0.0019163983384729126,0.047737444057682744
0.009062024298608473,0.041666666666666664,0.04918032786885246,0.036766179122420355,0.04,0.025,0.09921671018276762,4,70,1,1,0.002420597080613218,0.0028891893732307366,0.0974639482844356
0.0017363856610600494,0.027777777777777776,0.032786885245901634,0.006611901422560609,0.0252,0.025,0.014360313315926892,4,92,1,1,0.002420597080613218,0.004834771442746384,0.07260069617105917
0.003015465423171679,0.041666666666666664,0.01639344262295082,0.0182328190743338,0.032,0.025,0.023063533507397736,4,92,1,1,0.003643120858700702,0.0028891893732307366,0.047737444057682744
0.0033410493626182753,0.027777777777777776,0.032786885245901634,0.023842917251051893,0.02,0.025,0.018276762402088774,4,70,0,1,0.001198073302525734,0.0013327237176182184,0.07260069617105917
0.0007828898383950164,0.027777777777777776,0.01639344262295082,0.004207573632538569,0.0091,0.025,0.008703220191470844,4,41,0,0,0.003643120858700702,0.00386198040798856,0.047737444057682744
0.0008294018297445301,0.013888888888888888,0.01639344262295082,0.004207573632538569,0.0079,0.05,0.013489991296779807,4,70,0,0,0.004865644636788186,0.0019163983384729126,0.07260069617105917
0.007434104601375491,0.041666666666666664,0.04918032786885246,0.029453015427769985,0.05,0.1,0.04699738903394255,4,70,0,0,0.002420597080613218,0.0028891893732307366,0.060169070114370955
0.003015465423171679,0.041666666666666664,0.032786885245901634,0.012622720897615708,0.024,0.05,0.023063533507397736,4,92,0,0,0.002420597080613218,0.0019163983384729126,0.060169070114370955
0.002666625488050325,0.027777777777777776,0.032786885245901634,0.015728310959727508,0.0252,0.07500000000000001,0.03263707571801566,4,70,0,0,0.003643120858700702,0.00386198040798856,0.0974639482844356
0.001596849687011508,0.027777777777777776,0.06557377049180328,0.008214786615908635,0.022500000000000003,0.025,0.018276762402088774,4,70,1,0,0.003643120858700702,0.00386198040798856,0.047737444057682744
0.0007828898383950164,0.013888888888888888,0.01639344262295082,0.0038068523342015626,0.01,0.025,0.018276762402088774,4,70,0,0,0.002420597080613218,0.0028891893732307366,0.060169070114370955
0.0018526656394338339,0.027777777777777776,0.032786885245901634,0.013424163494289723,0.02,0.025,0.023063533507397736,4,70,0,0,0.004254382747744445,0.0019163983384729126,0.035305818000994534
0.005806184904142507,0.027777777777777776,0.04918032786885246,0.02324183530354638,0.035,0.025,0.018276762402088774,4,70,1,1,0.003643120858700702,0.0028891893732307366,0.035305818000994534
0.003015465423171679,0.041666666666666664,0.04918032786885246,0.015728310959727508,0.056,0.05,0.14273281114012185,4,56,0,1,0.003643120858700702,0.0028891893732307366,0.060169070114370955
0.00113172977351637,0.05555555555555556,0.04918032786885246,0.008715688238829893,0.0165,0.05,0.014360313315926892,4,41,1,1,0.002420597080613218,0.0019163983384729126,0.035305818000994534
0.006038744860890077,0.05555555555555556,0.04918032786885246,0.04498096573832899,0.060000000000000005,0.05,0.06440382941688425,4,70,0,0,0.002420597080613218,0.0019163983384729126,0.047737444057682744
0.0021782495788804303,0.027777777777777776,0.032786885245901634,0.009917852133840915,0.0235,0.05,0.03263707571801566,4,70,0,1,0.004987897014596934,0.0061966788914073374,0.08503232222774738
0.0007363778470455026,0.027777777777777776,0.01639344262295082,0.004207573632538569,0.008,0.025,0.008703220191470844,4,41,0,0,0.002420597080613218,0.0019163983384729126,0.07260069617105917
0.0012247537562153975,0.027777777777777776,0.01639344262295082,0.0072129833700661184,0.015000000000000001,0.025,0.014360313315926892,4,41,1,1,0.001809335191569476,0.0019163983384729126,0.047737444057682744
0.003945705250161955,0.041666666666666664,0.04918032786885246,0.0182328190743338,0.030000000000000002,0.05,0.03263707571801566,4,70,0,0,0.002420597080613218,0.0019163983384729126,0.035305818000994534
0.000643353864346475,0.027777777777777776,0.032786885245901634,0.003205770386696053,0.015000000000000001,0.025,0.014360313315926892,4,92,0,1,0.002420597080613218,0.0013327237176182184,0.060169070114370955
0.0012480097518901545,0.125,0.04918032786885246,0.009416950510919654,0.02,0.025,0.023063533507397736,4,41,1,1,0.003643120858700702,0.00386198040798856,0.08503232222774738
0.008829464341860905,0.06944444444444445,0.06557377049180328,0.017431376477659785,0.057600000000000005,0.025,0.03263707571801566,4,70,0,0,0.002420597080613218,0.0019163983384729126,0.060169070114370955
0.004085241224210496,0.041666666666666664,0.04918032786885246,0.018633540372670808,0.025,0.05,0.023063533507397736,4,70,0,0,0.002420597080613218,0.0028891893732307366,0.047737444057682744
0.0016201056826862649,0.027777777777777776,0.01639344262295082,0.01021839310759367,0.024,0.025,0.018276762402088774,4,70,1,1,0.003643120858700702,0.0019163983384729126,0.047737444057682744
0.0018526656394338339,0.041666666666666664,0.04918032786885246,0.0122219995992787,0.028,0.025,0.03263707571801566,4,70,1,1,0.002420597080613218,0.0028891893732307366,0.07260069617105917
0.0006200978686717181,0.013888888888888888,0.01639344262295082,0.0027048687637747943,0.0054,0.025,0.008703220191470844,4,70,0,1,0.00608816841487567,0.007753144547019855,0.07260069617105917
0.0029224414404726514,0.041666666666666664,0.032786885245901634,0.0182328190743338,0.04,0.025,0.023063533507397736,4,70,0,0,0.0015648304359519793,0.0011381655106666537,0.08503232222774738
0.0005968418729969612,0.013888888888888888,0.01639344262295082,0.0027048687637747943,0.0054,0.025,0.008703220191470844,4,70,0,0,0.004254382747744445,0.00386198040798856,0.0974639482844356
0.015341143130792838,0.041666666666666664,0.04918032786885246,0.09186535764375878,0.1,0.05,0.045256744995648385,4,41,0,0,0.003643120858700702,0.00386198040798856,0.0974639482844356
0.00631781680898716,0.05555555555555556,0.04918032786885246,0.049489080344620316,0.060000000000000005,0.05,0.03263707571801566,4,70,1,1,0.003643120858700702,0.00386198040798856,0.047737444057682744
0.004875945077152231,0.041666666666666664,0.032786885245901634,0.022240032057703866,0.0345,0.025,0.04699738903394255,4,70,1,1,0.002420597080613218,0.0028891893732307366,0.060169070114370955
0.0025968575010260546,0.027777777777777776,0.032786885245901634,0.014225606090963735,0.0228,0.05,0.023063533507397736,4,70,0,0,0.003643120858700702,0.00386198040798856,0.060169070114370955
0.00248057752265227,0.041666666666666664,0.0,0.01021839310759367,0.012,0.025,0.018276762402088774,4,70,1,1,0.003643120858700702,0.00386198040798856,0.060169070114370955
0.012782983606569579,0.027777777777777776,0.0,0.05119214586255259,0.0529,0.025,0.03263707571801566,4,70,1,0,0.004865644636788186,0.005807562477504208,0.047737444057682744
0.0014805697086377235,0.027777777777777776,0.032786885245901634,0.005710278501302344,0.0135,0.025,0.018276762402088774,4,70,0,1,0.003643120858700702,0.00386198040798856,0.0974639482844356
0.0010619617864920992,0.027777777777777776,0.032786885245901634,0.0072129833700661184,0.012,0.05,0.014360313315926892,4,41,0,0,0.002420597080613218,0.00386198040798856,0.07260069617105917
0.0018526656394338339,0.027777777777777776,0.032786885245901634,0.01021839310759367,0.016,0.05,0.018276762402088774,4,70,0,1,0.003643120858700702,0.00386198040798856,0.12232720039781202
0.0013828945268037445,0.041666666666666664,0.032786885245901634,0.014225606090963735,0.0238,0.025,0.018276762402088774,4,41,0,1,0.003643120858700702,0.00386198040798856,0.0974639482844356
0.0016154544835513135,0.041666666666666664,0.01639344262295082,0.0072129833700661184,0.0198,0.025,0.018276762402088774,4,41,0,1,0.002420597080613218,0.007753144547019855,0.047737444057682744
0.001108473777841613,0.027777777777777776,0.01639344262295082,0.005710278501302344,0.009000000000000001,0.025,0.018276762402088774,4,70,0,1,0.002420597080613218,0.005807562477504208,0.035305818000994534
0.000643353864346475,0.027777777777777776,0.01639344262295082,0.008715688238829893,0.009000000000000001,0.025,0.008703220191470844,4,41,0,1,0.002420597080613218,0.0028891893732307366,0.060169070114370955
0.0008991698167688009,0.013888888888888888,0.01639344262295082,0.01322380284512122,0.007,0.025,0.008703220191470844,4,41,1,1,0.002420597080613218,0.0028891893732307366,0.07260069617105917
0.002085225596181403,0.027777777777777776,0.04918032786885246,0.016229212582648766,0.02,0.025,0.013489991296779807,4,70,0,0,0.003643120858700702,0.00386198040798856,0.060169070114370955
0.002085225596181403,0.027777777777777776,0.04918032786885246,0.016229212582648766,0.02,0.05,0.013489991296779807,4,70,0,0,0.004254382747744445,0.00386198040798856,0.0974639482844356
0.01673650287127825,0.05555555555555556,0.06557377049180328,0.06231216189140453,0.112,0.25,0.04699738903394255,4,70,0,0,0.004254382747744445,0.00386198040798856,0.0974639482844356
0.0005968418729969612,0.013888888888888888,0.0,0.005710278501302344,0.006,0.025,0.008703220191470844,4,41,0,1,0.00608816841487567,0.005807562477504208,0.08503232222774738
0.0011549857691911269,0.013888888888888888,0.01639344262295082,0.004207573632538569,0.008,0.025,0.008703220191470844,4,70,0,0,0.004254382747744445,0.00386198040798856,0.0974639482844356
0.0011549857691911269,0.027777777777777776,0.04918032786885246,0.0072129833700661184,0.0162,0.025,0.014360313315926892,4,70,0,0,0.004865644636788186,0.005807562477504208,0.12232720039781202
0.0003549795179794894,0.0,0.0,0.028952113804848727,0.0029000000000000002,0.025,0.0034812880765883376,4,46,0,1,0.0007701899801951149,0.0012354446141424362,0.047737444057682744
0.002666625488050325,0.027777777777777776,0.032786885245901634,0.015728310959727508,0.0252,0.07500000000000001,0.03263707571801566,4,70,0,0,0.003643120858700702,0.00386198040798856,0.0974639482844356
0.010689943995841457,0.06944444444444445,0.04918032786885246,0.04828691644960929,0.05,0.07500000000000001,0.023063533507397736,4,86,1,1,0.00303185896965696,0.0018191192349971302,0.08254599701640973
0.002550345509676541,0.041666666666666664,0.04918032786885246,0.01322380284512122,0.020900000000000002,0.05,0.018276762402088774,4,46,0,1,0.0029096065918482114,0.004640213235794819,0.3088015912481352
0.002550345509676541,0.027777777777777776,0.032786885245901634,0.01021839310759367,0.012,0.05,0.018276762402088774,4,46,0,1,0.003948751803222573,0.00629395799488312,0.4057682744903033
0.000875913821094044,0.027777777777777776,0.0,0.0072129833700661184,0.012,0.05,0.008703220191470844,4,41,1,1,0.0013203256803344826,0.00386198040798856,0.047737444057682744
0.003945705250161955,0.041666666666666664,0.04918032786885246,0.0182328190743338,0.030000000000000002,0.05,0.03263707571801566,4,70,0,0,0.002420597080613218,0.0019163983384729126,0.035305818000994534
0.027899380795161563,0.06944444444444445,0.13114754098360656,0.05830494890803446,0.15,0.15000000000000002,0.05787641427328111,4,70,0,0,0.0003423066578644955,0.0015272819245697833,0.012928891098955743
0.00766666455812306,0.09722222222222221,0.11475409836065574,0.03897014626327389,0.065,0.1,0.0039164490861618795,4,41,0,0,0.003276363725274457,0.001721840131521348,0.07260069617105917
0.00999226412559875,0.041666666666666664,0.06557377049180328,0.04628330995792426,0.0444,0.05,0.0278503046127067,4,32,0,0,0.004132130369935695,0.006585795305310466,0.07508702138239681
0.0008619602236891898,0.027777777777777776,0.01639344262295082,0.01021839310759367,0.012,0.025,0.018276762402088774,4,12,1,1,0.0004645590356732439,0.0019163983384729126,0.07508702138239681
0.0008526578254192871,0.027777777777777776,0.01639344262295082,0.008715688238829893,0.01,0.025,0.008703220191470844,4,12,1,1,0.0002200542800557471,0.0019163983384729126,0.07508702138239681
0.0017363856610600494,0.027777777777777776,0.032786885245901634,0.010819475055099177,0.0194,0.025,0.018276762402088774,4,70,0,0,0.001809335191569476,0.000943607303715089,0.13973147687717555
0.0013875457259386959,0.041666666666666664,0.01639344262295082,0.028250851532758966,0.04,0.05,0.014360313315926892,4,45,1,0,0.0010758209247169858,0.0013327237176182184,0.10740924912978618
0.0016201056826862649,0.027777777777777776,0.01639344262295082,0.01021839310759367,0.024,0.025,0.018276762402088774,4,70,1,1,0.003643120858700702,0.0019163983384729126,0.047737444057682744
0.0015270816999872372,0.041666666666666664,0.01639344262295082,0.014225606090963735,0.02,0.025,0.008703220191470844,4,92,1,1,0.0014425780581432308,0.005418446063601078,0.03779214321233217
0.0014108017216134527,0.027777777777777776,0.032786885245901634,0.008415147265077139,0.017,0.05,0.014360313315926892,4,41,1,1,0.0003423066578644955,0.0007490490967635243,0.10740924912978618
0.004875945077152231,0.041666666666666664,0.032786885245901634,0.016930474854738527,0.04,0.1,0.0731070496083551,4,41,1,1,0.0003423066578644955,0.0007490490967635243,0.10740924912978618
0.0013875457259386959,0.027777777777777776,0.032786885245901634,0.0072129833700661184,0.018000000000000002,0.05,0.018276762402088774,4,70,0,0,0.0022983447028044695,0.00386198040798856,0.03779214321233217
0.0018526656394338339,0.027777777777777776,0.032786885245901634,0.01021839310759367,0.016,0.05,0.018276762402088774,4,70,0,1,0.003643120858700702,0.00386198040798856,0.12232720039781202
0.0016526640766309246,0.041666666666666664,0.04918032786885246,0.008214786615908635,0.021500000000000002,0.05,0.023063533507397736,4,65,1,0,0.001198073302525734,0.0019163983384729126,0.10243659870711089
0.005806184904142507,0.041666666666666664,0.032786885245901634,0.028250851532758966,0.045000000000000005,0.05,0.023063533507397736,4,32,0,1,0.0013203256803344826,0.0015272819245697833,0.047737444057682744
0.0011549857691911269,0.027777777777777776,0.04918032786885246,0.0072129833700661184,0.0162,0.025,0.014360313315926892,4,70,0,0,0.004865644636788186,0.005807562477504208,0.12232720039781202
0.02138770200622963,0.05555555555555556,0.06557377049180328,0.10318573432177922,0.15,0.1,0.04699738903394255,4,32,0,0,0.0009535685469082375,0.009698726616535501,0.1596220785678767
0.020922582092734492,0.027777777777777776,0.032786885245901634,0.10939691444600282,0.08,0.05,0.09921671018276762,4,32,0,0,0.0010758209247169858,0.0026946311662791717,0.057682744903033316
0.0010619617864920992,0.027777777777777776,0.032786885245901634,0.0072129833700661184,0.012,0.05,0.014360313315926892,4,41,0,0,0.002420597080613218,0.00386198040798856,0.07260069617105917
0.022317941833219907,0.05555555555555556,0.04918032786885246,0.10018032458425166,0.1,0.1,0.03394255874673629,4,32,0,0,0.0025428494584219664,0.004445655028843254,0.08005967180507209
0.0023642975442784856,0.041666666666666664,0.032786885245901634,0.01031857343217792,0.012100000000000001,0.025,0.018276762402088774,4,41,0,0,0.003276363725274457,0.001721840131521348,0.07260069617105917
0.002317785552928972,0.08333333333333331,0.06557377049180328,0.022841114005209377,0.0246,0.025,0.018711923411662314,4,41,1,1,0.002420597080613218,0.0030837475801823015,0.060169070114370955
0.0016666176740357786,0.027777777777777776,0.01639344262295082,0.010819475055099177,0.014,0.05,0.013489991296779807,4,3,0,0,0.0019315875693782245,0.0025000729593276073,0.07508702138239681
0.0014805697086377235,0.027777777777777776,0.032786885245901634,0.005710278501302344,0.0135,0.025,0.018276762402088774,4,70,0,1,0.003643120858700702,0.00386198040798856,0.0974639482844356
0.003480585336666817,0.041666666666666664,0.032786885245901634,0.016930474854738527,0.020200000000000003,0.025,0.008703220191470844,4,41,0,1,0.0021760923249957214,0.002110956545424478,0.04027846842366981
0.0014108017216134527,0.027777777777777776,0.032786885245901634,0.008415147265077139,0.017,0.05,0.014360313315926892,4,41,0,1,0.0002200542800557471,0.004056538614940125,0.12729985082048734
0.004875945077152231,0.041666666666666664,0.032786885245901634,0.016930474854738527,0.04,0.07500000000000001,0.023063533507397736,4,41,0,0,0.002420597080613218,0.003472863994085431,0.08503232222774738
0.0030619774145211926,0.041666666666666664,0.032786885245901634,0.016229212582648766,0.025,0.05,0.01000870322019147,4,41,0,1,0.001809335191569476,0.00386198040798856,0.01790154152163103
0.000643353864346475,0.027777777777777776,0.01639344262295082,0.008715688238829893,0.009000000000000001,0.025,0.008703220191470844,4,41,0,1,0.002420597080613218,0.0028891893732307366,0.060169070114370955
0.0008526578254192871,0.027777777777777776,0.01639344262295082,0.008715688238829893,0.01,0.025,0.008703220191470844,4,12,1,1,0.0002200542800557471,0.0019163983384729126,0.07508702138239681
0.022550501789967477,0.05555555555555556,0.09836065573770492,0.1083951112001603,0.08,0.07500000000000001,0.018276762402088774,4,32,0,0,0.0010758209247169858,0.0026946311662791717,0.057682744903033316
0.000875913821094044,0.027777777777777776,0.0,0.0072129833700661184,0.012,0.05,0.008703220191470844,4,41,1,1,0.0013203256803344826,0.00386198040798856,0.047737444057682744
0.0033875613539677894,0.027777777777777776,0.032786885245901634,0.013524343818873973,0.04,0.1,0.023063533507397736,4,41,0,1,0.002787354214039463,0.005807562477504208,0.04276479363500746
0.004085241224210496,0.041666666666666664,0.032786885245901634,0.022240032057703866,0.0345,0.05,0.04699738903394255,4,70,0,0,0.002420597080613218,0.00386198040798856,0.04027846842366981
0.003713145293414386,0.027777777777777776,0.032786885245901634,0.018032458425165297,0.04,0.07500000000000001,0.023063533507397736,4,41,0,0,0.0003423066578644955,0.001721840131521348,0.06514172053704624
0.005061993042550287,0.027777777777777776,0.032786885245901634,0.02123822881186135,0.04,0.025,0.018276762402088774,4,32,0,0,0.0025428494584219664,0.004445655028843254,0.08005967180507209
0.0016526640766309246,0.041666666666666664,0.04918032786885246,0.008214786615908635,0.021500000000000002,0.05,0.023063533507397736,4,65,1,0,0.001198073302525734,0.0019163983384729126,0.10243659870711089
0.002550345509676541,0.027777777777777776,0.04918032786885246,0.011821278300941696,0.018000000000000002,0.025,0.008703220191470844,4,70,0,1,0.001198073302525734,0.0019163983384729126,0.03779214321233217
0.0008991698167688009,0.013888888888888888,0.01639344262295082,0.01322380284512122,0.007,0.025,0.008703220191470844,4,41,1,1,0.002420597080613218,0.0028891893732307366,0.07260069617105917
0.010689943995841457,0.05555555555555556,0.06557377049180328,0.06481667000601082,0.052000000000000005,0.07500000000000001,0.04699738903394255,4,86,0,0,0.004254382747744445,0.008142260960922984,0.060169070114370955
0.0023642975442784856,0.041666666666666664,0.032786885245901634,0.01031857343217792,0.012100000000000001,0.025,0.018276762402088774,4,41,0,0,0.003276363725274457,0.001721840131521348,0.07260069617105917
0.0007828898383950164,0.05555555555555556,0.032786885245901634,0.005209376878381086,0.02,0.025,0.018276762402088774,4,56,1,1,0.0013203256803344826,0.0015272819245697833,0.0004972650422675287
0.0012712657475649114,0.013888888888888888,0.01639344262295082,0.0072129833700661184,0.0108,0.05,0.004786771105308963,4,41,1,0,0.004865644636788186,0.004834771442746384,0.0924912978617603
0.004410825163657093,0.041666666666666664,0.06557377049180328,0.02324183530354638,0.033,0.05,0.023063533507397736,4,70,0,0,0.001198073302525734,0.0023055147523760424,0.035305818000994534
0.004038729232860983,0.05555555555555556,0.04918032786885246,0.028250851532758966,0.059000000000000004,0.05,0.045256744995648385,4,70,0,1,0.003643120858700702,0.004834771442746384,0.047737444057682744
0.002317785552928972,0.041666666666666664,0.032786885245901634,0.01021839310759367,0.0244,0.0,0.023063533507397736,4,74,1,1,0.003643120858700702,0.004834771442746384,0.047737444057682744
0.0024108095356279993,0.027777777777777776,0.04918032786885246,0.03265878581446604,0.030600000000000002,0.05,0.023063533507397736,4,86,0,1,0.002420597080613218,0.0028891893732307366,0.060169070114370955
0.0012712657475649114,0.16666666666666666,0.11475409836065574,0.008415147265077139,0.0175,0.025,0.04699738903394255,4,41,0,1,0.004865644636788186,0.004834771442746384,0.0924912978617603
